asin,productDescription,category,price,retailPrice,productRating,countReview,salesVolume_clean,price_tier,has_reviews,review_density,prime
B07LFSNK9M,"Starbucks Whole Coffee Beans, Medium Roast Hot or Iced Coffee, Variety Pack, Three 12 oz Bags",coffee beans,30.42,32.07,4.7,1837,800.0,premium,1,390.0212314225053,False
B09SQ5QX1S,"Stumptown Coffee Roasters, Medium Roast Organic Whole Bean Coffee, 100% Arabica Coffee - Holler Mountain 18 Ounce Bag with Flavor Notes of Citrus Zest, Caramel and Hazelnut",coffee beans,21.95,0.0,4.3,4450,9000.0,mid,1,1032.4825986078888,False
B084NVN5GW,"Lavazza Dolcevita Classico Whole Bean Coffee 12oz Bag, Medium Roast, Rich and Full-bodied, Intensity 3/5, Arabica and Robusta, Ideal for Drip Brewers, (Pack of 1) - Package May Vary",coffee beans,8.49,0.0,4.5,1235,1000.0,budget,1,273.8359201773836,False
B01L9YEFG0,"Copper Moon Medium Roast Whole Bean Coffee, Southern Pecan Blend, 2 Lb",coffee beans,20.98,0.0,4.4,903,1000.0,mid,1,204.76190476190476,False
B0B319RHGH,"Peet's Coffee, Dark Roast Whole Bean Coffee, 100% Arabica Coffee - French Roast 18 Ounce Bag",coffee beans,16.96,0.0,4.7,805,2000.0,budget,1,170.91295116772824,False
B017EVLN9Y,"Lavazza Espresso Whole Bean for Automobili Lamborghini, Dark Roast, Arabica and Robusta Blend, 2.2 lb Bag (Package May Vary)",coffee beans,29.99,0.0,4.0,1591,2000.0,mid,1,396.75810473815466,False
B07PPV796X,"Lavazza Super Crema Whole Bean Coffee Blend, Medium Espresso Roast, 4.4 .lbs, 2 Pack",coffee beans,42.99,0.0,4.7,1597,2000.0,premium,1,339.06581740976645,False
B098W9Z347,"Blue Bottle Whole Bean Organic Coffee, Espresso, Dark Roast, 12 Ounce bag (Pack of 1)",coffee beans,14.48,0.0,4.3,518,7000.0,budget,1,120.18561484918794,False
B07171HMF5,"Mt. Comfort Coffee Organic Peru Medium Roast, 2.5 Pounds - Flavor Notes of Nutty, Chocolate, & Citrus - Sourced From Small, Peruvian Coffee Farms - Roasted Whole Beans",coffee beans,28.27,0.0,4.5,2939,6000.0,mid,1,651.6629711751664,False
B07HRVYPJ7,"illy Whole Bean Coffee, Classico Medium Roast, 100% Arabica, Premium Italian Coffee, Ideal for Espresso, Drip, Moka and French Press Brewing, 8.8oz, 6 Pack",coffee beans,89.94,0.0,4.6,6279,5000.0,premium,1,1362.0390455531456,False
B000SDIO3E,"Lavazza Gold Selection Whole Bean Coffee Blend, Light Roast, 2.2 Pound Bag ,Premium Quality, Blended and roasted in Italy,Well balanced, Aromatic Blend with notes of honey and almond",coffee beans,32.99,0.0,4.4,1831,1000.0,premium,1,415.19274376417235,False
B0058E62SC,San Francisco Bay Coffee - Dark Roast Whole Bean Coffee - French Roast (2 lb bag),coffee beans,30.99,0.0,4.6,6347,7000.0,premium,1,1376.7895878524948,False
B07C55PQLW,"Dunkin' Original Blend Medium Roast Whole Bean Coffee, 12 Ounces (Pack of 6)",coffee beans,58.0,0.0,4.7,1133,2000.0,premium,1,240.552016985138,False
B01E5WT32O,Lavazza Qualita Oro Italian Coffee Whole Beans 2lb Pack Of 2,coffee beans,46.0,0.0,4.6,990,,premium,1,214.75054229934926,False
B016RY0LWO,"Lavazza Espresso Whole Bean Coffee, Medium Roast, 100% Arabica, 2.2 lb Bag",coffee beans,24.0,0.0,4.7,6804,10000.0,mid,1,1444.5859872611466,False
B07XJ8Y52N,"Lavazza Top Class Filtro Whole Bean Coffee Medium Roast 2.2LB Bag, 100% Natural Arabica, Milk chocolate and roasted hazelnut aromatic notes",coffee beans,24.7,0.0,4.6,1061,1000.0,mid,1,230.15184381778744,False
B00112IMUQ,"Illy Classico Whole Bean Coffee, Medium Roast, Classic Roast With Notes Of Caramel, Orange Blossom And Jasmine, 100% Arabica Coffee, No Preservatives, 8.8 Ounce Can (Pack Of 1)",coffee beans,16.48,0.0,4.6,6279,10000.0,budget,1,1362.0390455531456,False
B009IU5TQI,"Lavazza Qualità Rossa Whole Bean Coffee, Medium Roast, Arabica and Robusta Blend, 2.2 lb Bag (Pack of 1)",coffee beans,25.0,0.0,4.5,5003,3000.0,mid,1,1109.3126385809312,False
B09H3RKY2Y,"Kauai Coffee Koloa Estate Medium Roast - Whole Bean Coffee, 24 oz. Package",coffee beans,25.99,0.0,4.5,395,1000.0,mid,1,87.58314855875832,False
B071JY965R,"Amazon Fresh, Nicaragua Whole Bean Coffee, Medium Roast, 12 Oz",coffee beans,7.25,0.0,4.1,1502,1000.0,budget,1,365.4501216545013,False
B084NWXVQS,"Lavazza House Blend Perfetto Whole Bean Coffee 12oz Bag, Medium Roast, Full-bodied, Intensity 3/5, 100% Arabica, Ideal for Drip Brewers, (Pack of 1) - Package May Vary",coffee beans,11.99,0.0,4.5,728,1000.0,budget,1,161.41906873614192,False
B0BHXZCQPZ,"La Colombe Nizza Medium Roast Whole Bean Coffee - Notes of Milk Chocolate, Nuts & Brownie with Honey-Sweet Roasted Nuttiness, 24 Ounce (Pack of 1)",coffee beans,25.56,0.0,4.3,1153,2000.0,mid,1,267.51740139211137,False
B0DB2RJFY5,illy Whole Bean Coffee - Perfectly Roasted – Intenso Dark Roast - Warm Notes of Cocoa & Dried Fruit – Full-Bodied - 100% Arabica Beans - No Preservatives – 17.6 Ounce,coffee beans,30.49,0.0,4.6,108,1000.0,premium,1,23.42733188720174,False
B006CNTR6W,"Death Wish Coffee, Organic and Fair Trade Dark Roast Whole Bean Coffee, 16 oz",coffee beans,17.48,0.0,4.6,18980,4000.0,budget,1,4117.136659436009,False
B09GTWPVJT,"Lavazza Espresso Whole Bean Coffee, Medium Roast, 100% Arabica, 2.2 lb Bag (Pack of 6)",coffee beans,139.99,0.0,4.6,217,700.0,premium,1,47.071583514099785,False
B072MQ5BRX,"Amazon Fresh, Colombia Ground Coffee, Medium Roast, 32 Oz",coffee beans,18.04,0.0,4.4,10964,20000.0,budget,1,2486.1678004535147,False
B0BJ117V7X,"Don Francisco's Kona Blend Whole Bean Coffee, Medium Roast – 100% Arabica Coffee, 18 oz Bag",coffee beans,18.99,0.0,4.4,1039,1000.0,mid,1,235.60090702947846,False
B074XXNDRC,"365 by Whole Foods Market, Pleasant Morning Buzz Whole Bean Coffee, Medium-Dark Roast, 24 Ounce",coffee beans,18.48,0.0,4.2,1838,2000.0,budget,1,436.5795724465558,False
B07K9GHM42,"BROOKLYN COFFEE Whole Bean, Italian Dark Roast (2lb) Extra Strong, Delicious Taste, Heavenly Aroma - Fresh Bulk Coffee Beans Roasted Weekly in NYC",coffee beans,29.99,0.0,4.5,4758,600.0,mid,1,1054.988913525499,False
B01EYCIBZ0,"Starbucks Whole Coffee Beans, Starbucks Blonde Roast Hot or Iced Coffee, Veranda Blend, Six 12 oz Bags",coffee beans,41.88,51.24,4.6,1725,2000.0,premium,1,374.18655097613885,False
B009IU5TQI,"Lavazza Qualità Rossa Whole Bean Coffee, Medium Roast, Arabica and Robusta Blend, 2.2 lb Bag (Pack of 1)",coffee beans,25.0,0.0,4.5,5003,3000.0,mid,1,1109.3126385809312,False
B0C1DBG2RJ,"Dunkin' Original Blend Medium Roast Whole Bean Coffee, 18 Ounces (Pack of 6)",coffee beans,81.86,0.0,4.8,661,1000.0,premium,1,137.42203742203742,False
B005UHP792,Ruta Maya Organic Medium Roast Whole Bean Coffee 2 Count - 2.2 Lbs. Each,coffee beans,52.9,0.0,4.6,147,800.0,premium,1,31.887201735357923,False
B082LPLMDH,"Black Rifle Coffee Company Fit Fuel, Medium Roast Whole Coffee Beans, 12 OZ Bag",coffee beans,16.99,0.0,4.7,329,,budget,1,69.85138004246285,False
B074XXSSBY,"365 by Whole Foods Market, Pacific Rim Whole Bean Coffee, Medium-Dark Roast, 24 Ounce",coffee beans,18.48,0.0,4.4,3033,2000.0,budget,1,687.7551020408163,False
B00CZ2KYRU,"Don Pablo Gourmet Coffee - Signature Blend - Medium Dark Roast - Whole Bean Coffee - 100% Arabica Beans - Low Acidity and Non-GMO (2 Pound, Original)",coffee beans,32.99,0.0,4.6,9527,800.0,premium,1,2066.594360086768,False
B007ZN4H5O,"Gaviña Old Havana Espresso Whole Bean Coffee, Medium-Dark Roast, Nutty and Sweet, 32 oz Bag",coffee beans,28.99,0.0,4.4,1230,3000.0,mid,1,278.9115646258503,False
B07XJ8Y52N,"Lavazza Top Class Filtro Whole Bean Coffee Medium Roast 2.2LB Bag, 100% Natural Arabica, Milk chocolate and roasted hazelnut aromatic notes",coffee beans,24.7,0.0,4.6,1061,1000.0,mid,1,230.15184381778744,False
B0D98N33Y4,"Don Francisco's Hawaiian Hazelnut Whole Bean Coffee, Medium Roast – 100% Arabica, Flavored Coffee, 20 oz Bag",coffee beans,17.86,0.0,4.5,172,1000.0,budget,1,38.13747228381375,False
B01E5WT32O,Lavazza Qualita Oro Italian Coffee Whole Beans 2lb Pack Of 2,coffee beans,46.0,0.0,4.6,990,,premium,1,214.75054229934926,False
B07DT761GF,"Black Rifle Coffee Company Silencer Smooth, 12oz Bag, Whole Bean Light Roast - Roasted Blend Made from Arabica Beans - Colombian & Brazilian Beans - Veteran Founded & American Made",coffee beans,16.99,0.0,4.7,1671,1000.0,budget,1,354.7770700636943,False
B00EX4W822,"Café Santo Domingo, 16 oz Bag, Whole Bean Coffee, Medium Roast - Product from the Dominican Republic (Pack of 4)",coffee beans,38.38,0.0,4.6,1193,600.0,premium,1,258.7852494577007,False
B0027Z5J6G,"Kicking Horse Coffee, Three Sisters, Medium Roast, Whole Bean, 2.2 Pound - Certified Organic, Fairtrade, Kosher Coffee",coffee beans,37.95,40.14,4.5,7085,2000.0,premium,1,1570.9534368070954,False
B09GTWPVJT,"Lavazza Espresso Whole Bean Coffee, Medium Roast, 100% Arabica, 2.2 lb Bag (Pack of 6)",coffee beans,139.99,0.0,4.6,217,700.0,premium,1,47.071583514099785,False
B00KC0LP70,"Kicking Horse Coffee, Kick Ass, Dark Roast, Whole Bean, 10 Oz",coffee beans,14.69,0.0,4.5,8190,2000.0,budget,1,1815.9645232815965,False
B008R58MDC,"San Francisco Bay French Roast Gourmet Dark Roast 100% Arabica Coffee, 3lb, Kosher",coffee beans,40.99,0.0,4.6,331,100.0,premium,1,71.8004338394794,False
B00BHJZAOO,"Fresh Roasted Coffee, Dark Brazil, 5 lb (80 oz), Med-Dark Roast, Whole Bean, Kosher",coffee beans,49.98,0.0,4.4,746,600.0,premium,1,169.1609977324263,False
B07LFSNK9M,"Starbucks Whole Coffee Beans, Medium Roast Hot or Iced Coffee, Variety Pack, Three 12 oz Bags",coffee beans,30.42,32.07,4.7,1837,800.0,premium,1,390.0212314225053,False
B0758FYYKG,"Kicking Horse Coffee, Grizzly Claw, Dark Roast, Whole Bean, 2.2 Pound - Certified Organic, Fairtrade, Kosher Coffee",coffee beans,42.99,0.0,4.5,4847,2000.0,premium,1,1074.7228381374723,False
B08H2QBTN6,"Peet's Coffee, Medium Roast Whole Bean Coffee, 100% Arabica Coffee - Big Bang 63 Ounces (6 Bags of 10.5 Ounces)",coffee beans,65.94,72.99,4.6,787,800.0,premium,1,170.71583514099785,False
B084HG4TKB,"COUNTER CULTURE COFFEE Big Trouble Blend Whole Bean Coffee, 24 OZ",coffee beans,28.49,0.0,4.7,161,1000.0,mid,1,34.182590233545646,False
B0B2KTDSGH,"Cafe La Llave Whole Bean Espresso Coffee, Premium Dark Roast, 32 oz Bags (Pack of 2) - Rich Cuban-Style Blend",coffee beans,46.99,0.0,4.7,508,1000.0,premium,1,107.8556263269639,False
B0DB2RJFY5,illy Whole Bean Coffee - Perfectly Roasted – Intenso Dark Roast - Warm Notes of Cocoa & Dried Fruit – Full-Bodied - 100% Arabica Beans - No Preservatives – 17.6 Ounce,coffee beans,30.49,0.0,4.6,108,1000.0,premium,1,23.42733188720174,False
B084NVN5GW,"Lavazza Dolcevita Classico Whole Bean Coffee 12oz Bag, Medium Roast, Rich and Full-bodied, Intensity 3/5, Arabica and Robusta, Ideal for Drip Brewers, (Pack of 1) - Package May Vary",coffee beans,8.49,0.0,4.5,1235,1000.0,budget,1,273.8359201773836,False
B016RY0LWO,"Lavazza Espresso Whole Bean Coffee, Medium Roast, 100% Arabica, 2.2 lb Bag",coffee beans,25.9,0.0,4.7,6804,10000.0,mid,1,1444.5859872611466,False
B012IQYDZ6,"Jamaican Blue Mountain Coffee, 100% Pure, Whole Bean, Fresh Roasted, 16-ounce",coffee beans,119.99,0.0,4.0,354,50.0,premium,1,88.27930174563592,False
B07XTNNLTH,"Bones Coffee Company Salted Caramel Flavored Coffee, Medium Roast Low Acid Arabica Beans Compatible with Auto drip and French Press Coffee Maker, 12 Oz Whole Bean",coffee beans,19.99,0.0,4.6,359,800.0,mid,1,77.87418655097615,False
B08HL3FYJP,"Mayorga Organic Coffee 2lb Mayan Blend - Medium Roast Whole Bean Coffee Specialty Grade, 100% Arabica, Slow Roasted, Chocolate and Floral Flavor with Low Acidity - USDA Organic, Non-GMO, Kosher",coffee beans,31.49,0.0,4.5,1203,1000.0,premium,1,266.74057649667407,False
B0C384592F,"COUNTER CULTURE COFFEE Organic Fast Forward Whole Bean Coffee, 24 OZ",coffee beans,28.49,0.0,4.6,78,1000.0,mid,1,16.919739696312366,False
B0BWQLC7H4,"Whole Foods Market, Organic Early Bird Blend, Medium Roast Whole Bean Coffee, Cocoa & Roasted Nuts, 12 Ounce",coffee beans,14.49,0.0,4.6,91,800.0,budget,1,19.739696312364426,False
B01I93B9GI,"Tony's Coffee, Cafe Carmelita (12oz), Medium Roast Whole Bean Coffee, Organic and Fair Trade",coffee beans,,0.0,4.6,148,200.0,,1,32.104121475054235,False
B084NWXVQS,"Lavazza House Blend Perfetto Whole Bean Coffee 12oz Bag, Medium Roast, Full-bodied, Intensity 3/5, 100% Arabica, Ideal for Drip Brewers, (Pack of 1) - Package May Vary",coffee beans,11.99,0.0,4.5,728,1000.0,budget,1,161.41906873614192,False
B00AE229GC,"Kicking Horse Coffee, 454 Horse Power, Dark Roast, Whole Bean, 2.2 lb",coffee beans,43.99,0.0,4.5,1770,1000.0,premium,1,392.46119733924616,False
B015FYJN8A,Kimbo Aroma Gold | 100% Arabica Whole Bean Coffee | Medium Dark Roast | 9/13 Intensity | 2.2 Lbs (1kg) Bag,coffee beans,34.43,37.21,4.3,253,300.0,premium,1,58.70069605568446,False
B00XJ4I498,"STUMPTOWN COFFEE ROASTERS Colombia Los Picos Whole Bean Coffee, 12 OZ",coffee beans,17.99,0.0,4.4,56,600.0,budget,1,12.698412698412698,False
B0FNRTN4ZL,"Eight O'Clock Coffee The Original, Medium Roast Whole Bean Coffee, Sweet, Fruity, Well Balanced, 30 Ounce (Pack of 1)",coffee beans,,0.0,4.8,74,4000.0,,1,15.384615384615385,False
B0DB2SZSB8,"illy Whole Bean Coffee - Perfectly Roasted Beans – Classico Medium Roast - with Notes of Caramel, Orange Blossom & Jasmine - 100% Arabica - No Preservatives – 17.6 Ounce",coffee beans,29.99,0.0,4.7,311,1000.0,mid,1,66.02972399150744,False
B003GV7JFE,"Eight O'Clock Coffee Whole Bean, The Original, 40 Ounce",coffee beans,,0.0,4.6,9618,100.0,,1,2086.334056399133,False
B074H81M7Y,"365 by Whole Foods Market, Island Blend Whole Bean Coffee, Medium-Light Roast, 24 Ounce",coffee beans,18.48,0.0,4.5,478,700.0,budget,1,105.98669623059868,False
B0DHDFJ4DT,"Danger Coffee by Dave Asprey, Remineralized, Mold Free & Lab Tested Whole Bean Coffee, Medium Roast, 10.9 Ounce",coffee beans,33.95,0.0,4.6,209,1000.0,premium,1,45.33622559652929,False
B07DKGDKKG,Dark Matter LoveSupreme WB 12oz,coffee beans,19.99,0.0,4.7,96,100.0,mid,1,20.38216560509554,False
B0758GBS8Y,"Kicking Horse Coffee, Smart Ass, Medium Roast, Whole Bean, 2.2 Pound - Certified Organic, Fairtrade, Kosher Coffee",coffee beans,43.99,0.0,4.4,1959,1000.0,premium,1,444.21768707482994,False
B00J7YE3TO,GROUNDWORK Ethiopia Heirloom Blend - Whole Bean Coffee Light Roast - USDA Organic Single Origin Coffee - 12oz (Pack of 1),coffee beans,16.99,0.0,4.4,406,1000.0,budget,1,92.06349206349206,False
B018CSY5I4,"Counter Culture Coffee Fast Forward - Light Roast, Organic, Sustainably Farmed, Kosher, Whole Bean Coffee, 12 oz (1 Bag)",coffee beans,15.79,0.0,4.4,383,1000.0,budget,1,86.84807256235827,False
B014KG4YZ6,"Kicking Horse Coffee, Smart Ass, Medium Roast, Whole Bean, 10 oz",coffee beans,13.35,0.0,4.4,3560,1000.0,budget,1,807.2562358276643,False
B08WM3LMJF,"JBL Tune 510BT - Bluetooth headphones with up to 40 hours battery, microphone for call, foldable and comfortable, Android and iOs compatible (Black)",wireless headphones,29.95,49.95,4.5,90693,10000.0,mid,1,20109.312638580934,False
B0CTBCDD6D,"JBL Tune 720BT - Wireless Over-Ear Headphones with JBL Pure Bass Sound, Bluetooth 5.3, Up to 76H Battery Life and Speed Charge, Lightweight, Comfortable and Foldable Design (Black)",wireless headphones,59.95,89.95,4.6,12814,10000.0,mid,1,2779.609544468547,False
B0FQFB8FMG,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",wireless headphones,199.99,249.0,4.5,8065,10000.0,premium,1,1788.2483370288248,False
B0C3HCD34R,"Soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode (Black)",wireless headphones,44.99,0.0,4.6,45174,10000.0,mid,1,9799.132321041216,False
B0CQXMXJC5,"Soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode (White)",wireless headphones,44.99,0.0,4.6,45174,10000.0,mid,1,9799.132321041216,False
B09LYF2ST7,"BERIBES Bluetooth Headphones Over Ear, 65H Playtime and 6 EQ Music Modes Wireless Headphones with Microphone, HiFi Stereo Foldable Lightweight Headset, Deep Bass for Home Office Cellphone PC Ect.",wireless headphones,19.99,28.99,4.5,53370,10000.0,budget,1,11833.70288248337,False
B0GTBTCT53,Sony LinkBuds Clip Open-Ear Truly Wireless Earbuds - Black WFLC900/B Bundle with 1 YR Enhanced Protection Pack and Deco Essentials 6 Foot Braided USB-C to USB-C Cable,wireless headphones,198.0,0.0,,0,,premium,0,,False
B0BS1RT9S2,"Sony WH-CH520 Wireless Headphones Bluetooth On-Ear Headset with Microphone and up to 50 Hours Battery Life with Quick Charging, Blue",wireless headphones,38.0,69.99,4.5,31333,4000.0,mid,1,6947.4501108647455,False
B0GHM7LCBV,"HAOYUYAN Wireless Earbuds, Sports Bluetooth Headphones, 80Hrs Playtime Ear Buds with LED Power Display, Noise Canceling Headset, IPX7 Waterproof Earphones for Workout/Running(Black)",wireless headphones,22.78,299.99,4.6,231,7000.0,budget,1,50.10845986984816,False
B0DGHMNQ5Z,"Apple AirPods 4 Wireless Earbuds, Bluetooth Headphones, Personalized Spatial Audio, Sweat and Water Resistant, USB-C Charging Case, H2 Chip, Up to 30 Hours of Battery Life, Effortless Setup for iPhone",wireless headphones,99.0,129.0,4.6,27769,10000.0,premium,1,6023.644251626899,False
B0GF8K5QBN,"Wireless Earbuds Bluetooth 5.4 Headphones, 54H Playtime Stereo Earphones with Noise Cancelling Mic, IPX7 Waterproof, Fast Charging and Comfort Fit Ear Buds for Fitness/Sports/Workouts/Travel Black",wireless headphones,19.99,229.99,4.7,72,1000.0,budget,1,15.286624203821656,False
B0BSGQL41X,"Sony WH-CH520 Wireless Headphones Bluetooth On-Ear Headset with Microphone and up to 50 Hours Battery Life with Quick Charging, Cappuccino",wireless headphones,38.0,69.99,4.5,31333,3000.0,mid,1,6947.4501108647455,False
B0GSD4KRC3,"Hybrid Active Noise Cancelling Headphones 120H Playtime Wireless Headphones Bluetooth 6.0 Over Ear Headphones with 6 ENC HD Call Mic, Hi-Res 360° Spatial Audio ANC Headphone for Travel Workout Black",wireless headphones,89.99,199.99,5.0,86,2000.0,premium,1,17.16566866267465,False
B09BF64J55,"KVIDIO Bluetooth Headphones Over Ear, 65 Hours Playtime Wireless Headphones with Microphone, Foldable Lightweight Headset with Deep Bass, HiFi Stereo Sound Low Latency for Travel Work Cellphone",wireless headphones,18.99,24.56,4.5,32757,10000.0,budget,1,7263.19290465632,False
B0BS1QCFHX,"Sony WH-CH720N Noise Canceling Wireless Headphones Bluetooth Over The Ear Headset with Microphone and Alexa Built-in, Black New",wireless headphones,98.0,179.99,4.4,15036,7000.0,premium,1,3409.5238095238096,False
B0CZPLV566,"Beats Solo 4 - Wireless On-Ear Bluetooth Headphones, Up to 50-Hour Battery Life, Ultra-Lightweight Comfort, Powerful and Balanced Sound, Apple & Android Compatible - Matte Black",wireless headphones,149.95,199.95,4.6,25024,8000.0,premium,1,5428.1995661605215,False
B0CQ1HP3RX,"JBL Tune 520BT - Wireless On-Ear Headphones, Up to 57H Battery Life and Speed Charge, Lightweight, Comfortable and Foldable Design, Hands-Free Calls with Voice Aware (Purple)",wireless headphones,39.95,59.95,4.6,13697,2000.0,mid,1,2971.1496746203907,False
B0GSQL8J2V,TAGRY Hybrid Active Noise Cancelling Headphones 100H Playtime Wireless Over Ear Bluetooth Headphone with Fast Charging Hi-Res Audio Comfort Earcups Headsets for Travel Home Office Phone PC Black,wireless headphones,59.98,149.99,4.7,149,,mid,1,31.634819532908704,False
B0GM6J315P,"HAOYUYAN Wireless Earbuds, Sports Bluetooth Headphones, 80Hrs Playtime Ear Buds with LED Power Display, Noise Canceling Headset, IPX7 Waterproof Earphones for Workout/Running（Rose Gold）",wireless headphones,23.99,39.99,4.6,231,4000.0,budget,1,50.10845986984816,False
B0BQPNMXQV,"JBL Vibe Beam - True Wireless JBL Deep Bass Sound Earbuds, Bluetooth 5.2, Water & Dust Resistant, Hands-Free Call with VoiceAware, Up to 32 Hours of Battery Life (Black)",wireless headphones,29.95,49.95,4.2,36878,10000.0,mid,1,8759.619952494062,False
B0DZHR44J9,"Bose QuietComfort Headphones - Wireless Bluetooth Headphones, Active Over Ear Noise Cancelling and Mic, USB-C Charging, Deep Bass, Up to 24 Hours of Playtime, Twilight Blue - Limited Edition Color",wireless headphones,359.0,0.0,4.6,19250,1000.0,premium,1,4175.704989154014,False
B0DN45YMP6,"JBL Vibe Beam 2 - True Wireless Noise Cancelling Earbuds with JBL Pure Bass Sound & Smart Ambient technology, 4mics for crisp, clear calls, up to 40Hrs of Playback, IP54 Dust & Water resistant (Black)",wireless headphones,,0.0,4.2,4396,10000.0,,1,1044.1805225653206,False
B0CT9XTKKM,"JBL Tune 770NC - Adaptive Noise Cancelling with Smart Ambient Wireless Over-Ear Headphones, Bluetooth 5.3, Up to 70H Battery Life with Speed Charge, Lightweight, Comfortable & Foldable Design (Black)",wireless headphones,99.95,149.95,4.5,4761,2000.0,premium,1,1055.6541019955655,False
B0GLN8R9D7,"Bluetooth Headphones with Active Noise Cancelling (ANC), Wireless Over Ear Bluetooth Headsets with 35H Playtime, HiFi Stereo Foldable Headphones with Foam Ear Cups for Sports, Travel, Black",wireless headphones,16.99,19.99,4.3,25,1000.0,budget,1,5.80046403712297,False
B09FT58QQP,"TOZO A1 Wireless Earbuds Bluetooth 5.3 Light Weight in Ear IPX5 Waterproof Headphones 2 Mic for AI Calls, Immersive Premium Sound Bass Headset with Charging Case, 32 Presets EQ Customization via App",wireless headphones,12.31,22.99,4.3,112578,10000.0,budget,1,26120.18561484919,False
B0DCH8VDXF,"Apple EarPods Headphones with USB-C Plug, Wired Ear Buds with Built-in Remote to Control Music, Phone Calls, and Volume",wireless headphones,19.0,0.0,4.6,12303,10000.0,budget,1,2668.7635574837313,False
B092CP8ZH4,"JBL Tune 510BT - Bluetooth headphones with up to 40 hours battery, microphone for call, foldable and comfortable, Android and iOs compatible (Rose)",wireless headphones,,0.0,4.5,90693,10000.0,,1,20109.312638580934,False
B09NNBBY8F,"Uliptz Wireless Bluetooth Headphones, 65H Playtime, 6 EQ Sound Modes, HiFi Stereo Over Ear Headphones with Microphone, Foldable Lightweight Bluetooth 6.0 Headset for Travel/Office/Cellphone/PC",wireless headphones,15.99,19.99,4.6,14192,5000.0,budget,1,3078.5249457700656,False
B0FHM61VTK,"Beats Studio Pro - Premium Wireless Over-Ear Headphones- Up to 40-Hour Battery Life, Active Noise Cancelling, USB-C Lossless Audio, Apple & Android Compatible - Amazon Exclusive Sand Gray",wireless headphones,349.95,0.0,4.5,26990,7000.0,premium,1,5984.478935698448,False
B08D6GHYD7,"Avantree Opera - Wireless Headphones for TV Watching with Clear Dialogue, Compatible with TVs Equipped with Optical or AUX Audio Output Ports, Passthrough, Enhanced Volume & Comfortable for Seniors",wireless headphones,149.99,159.99,4.2,5268,,premium,1,1251.3064133016628,False
B09FLNSYDZ,"bmani Ear Buds Wireless Earbuds Bluetooth Headphones with 80H Playtime LED Display Case, Over-Ear Hook with Mic, Stereo Sound, Easy Button Controls, Sports Earphones for Running Workout Gym Black",wireless headphones,24.67,39.99,4.4,53452,10000.0,mid,1,12120.63492063492,False
B0BTLVHMHW,"JOYWISE Bluetooth Wireless Headphones 16H Playtime Earbuds with Mic Stereo in-Ear Earphones, IPX7 Waterproof Sports Sound Isolation Headsets for Running, Gym, Workout",wireless headphones,19.99,27.99,4.4,3094,2000.0,budget,1,701.5873015873016,False
